2
25 10
-0.16554052 0.3237519 -0.400715 0.30748355 -0.0 -0.2183903 0.2989502 0.6284705 0.41609523 -0.16431451 0.0 0.38736993 0.44370753 0.44431314 0.16121519 -0.64665735 -0.3326169 0.3057574 -0.5160145 -0.424448 0.3224249 -0.22076653 -0.0 -0.52016395 -0.21916392 -0.1401437 0.0
-0.0 -0.77702373 -0.0 0.0 0.3197132 -0.297267 -0.31178313 -0.109173454 0.11712878 -0.23738535 0.18551922 0.5148796 -0.38333932 -0.2848386 -0.22640671 -0.38005823 0.53852594 0.5793205 -0.22636937 0.0 0.0 -0.4387687 0.31587085 -0.0 0.0 -0.26170546 -0.15362296
0.0 0.0 -0.21973023 -0.35430676 -0.2743964 0.59177256 -0.45842913 0.38977402 0.26595965 -0.41027933 0.3114609 -0.15105745 -0.21177863 -0.0 0.26915693 0.10215659 0.6280052 0.0 0.0 -0.0 0.36938256 0.54621285 -0.67629933 -0.36925822 0.42725104 -0.0 -0.51938206
0.0 -0.39332405 -0.0 -0.0 0.17642212 0.23531361 0.11390482 0.24945354 -0.24054025 0.0 0.38897616 -0.30121198 -0.3186198 -0.0 -0.2368205 -0.5729055 0.0 -0.20708139 0.4867487 -0.2945089 -0.0 0.3204432 -0.13742407 0.3485535 0.38508493 0.5261207 0.27935356
0.0 0.25645208 -0.1850196 -0.0 0.11959419 0.13213992 -0.44249344 0.0 0.27030754 -0.15342936 0.0 0.0 -0.0 0.0 -0.15815084 0.3286542 0.31575388 -0.15648322 -0.14546467 0.35144913 0.1797044 0.0 0.24679221 -0.19853069 -0.5206726 0.49011454 0.0
0.23700991 -0.0 -0.0 -0.13347705 -0.2424893 0.0 0.36821374 -0.20771955 0.56914985 0.3807956 -0.54181284 0.510417 0.15613182 -0.0 0.33687562 -0.3050445 0.0 -0.34864938 0.5718053 0.0 -0.22597288 0.0 0.30700627 -0.0 0.18037464 0.0 -0.14132194
-0.1592632 0.0 -0.0 0.26729882 0.12791722 0.20856333 -0.15168265 0.15123905 0.20939681 0.19768569 0.0 0.16871873 -0.3040396 -0.31046823 -0.41635734 -0.60697156 0.25427055 -0.55770224 -0.14237118 -0.0 0.0 -0.55808556 0.2216862 -0.0 0.0 -0.21548393 0.16622412
-0.19426113 0.22812864 0.26476172 -0.61432904 0.31134656 0.49864632 -0.11717967 0.24729626 0.1972236 0.5230942 0.38375616 0.1182319 -0.0 0.31820524 0.52928185 -0.58690536 0.56264865 -0.30659756 -0.36473578 -0.17416702 0.34162176 -0.5205206 0.0 -0.73989797 -0.15805408 -0.45668802 -0.6282043
-0.46992815 0.06718459 0.090347596 0.017252667 0.12553804 0.0031082453 0.09841883 -0.17403935 -0.17736955 -0.105519734 -0.08954038 0.03279543 -0.030474162 0.100874625 0.116941236 0.042016055 0.19803725 -0.1057857 -0.118379556 -0.081760354 0.010398175 -0.035108462 -0.048488468 0.13122076 -0.12438334 -0.10846956 -0.056233425
0
